	Unnamed: 0	author	published_at	updated_at	like_count	text	newtext
1473	6.0	Frank-rx8ch	2023-11-03T22:58:00Z	2023-11-03T22:58:00Z	0	Is there something in those Kiwi pies that&#39;s making you laugh with joy? Its very wacky	Is there something in those Kiwi pies that&#39;s making you laugh with joy? Its very wacky
1474	7.0	davidnl1579	2023-10-08T05:20:48Z	2023-10-08T05:20:48Z	2	best pies in the world	best pies in the world
1475	8.0	dynamik5937	2023-09-22T09:12:36Z	2023-09-22T09:12:35Z	1	This is my First time watching	This is my First time watching
1476	9.0	tuurks1	2023-07-30T09:09:29Z	2023-07-30T09:09:29Z	2	Best to eat it in car piping hot. Just gotta vac the car after 	Best to eat it in car piping hot. Just got to vac the car after
1477	10.0	roseheihei7958	2023-04-21T10:30:10Z	2023-04-21T10:30:10Z	0	yous r eating ur 2nd pie n looked 2 the rest thinkn surely not!	yous r eating you are 2nd pie n looked 2 the rest thinkn surely not!
1478	11.0	OryanMcLean	2023-04-06T05:40:07Z	2023-04-06T05:40:07Z	0	Pies make u full	Pies make you full
1479	12.0	wolfpack9995	2023-02-13T00:26:04Z	2023-02-13T00:26:04Z	0	Australians or ?	Australians or ?
1480	13.0	Greeneyedmaori	2023-01-23T18:00:46Z	2023-01-23T18:00:46Z	1	You cant class those as nz pies if you brought them from australia and they are made in australia.. you gotta come to nz and truly try the bakery pies	You cannot class those as nz pies if you brought them from australia and they are made in australia.. you got to come to nz and truly try the bakery pies
1481	14.0	yumr1ce	2023-01-04T02:30:05Z	2023-01-04T02:30:05Z	1	I really like this mukbang on kiwi pies! This was such a mad shout out.	I really like this mukbang on kiwi pies! This was such a mad shout out.
1482	15.0	D0NTREPLY	2022-10-25T12:49:18Z	2022-10-25T12:49:18Z	0	when you gotta take a kiwi to aussie to make good pies in aussie lol.	when you got to take a kiwi to aussie to make good pies in aussie lol.
1483	16.0	muffin_bean2350	2022-09-28T07:30:36Z	2022-09-28T07:30:36Z	0	im glad that you like our pies you know what you just got yourself a new subscriber	i am glad that you like our pies you know what you just got yourself a new subscriber
1484	17.0	jadesnm5904	2022-09-17T11:33:06Z	2022-09-17T11:33:06Z	0	Hit the g spot bahahaha  just subbed for that	Hit the g spot bahahaha just subbed for that
1485	18.0	marerepoaru4514	2022-09-09T09:30:03Z	2022-09-09T09:30:03Z	1	This for the people in nz that is watching Bakery pie or dairy pies. You can choose one	This for the people in nz that is watching Bakery pie or dairy pies. You can choose one
1486	20.0	glenkearins6493	2022-08-06T07:20:53Z	2022-08-06T07:20:53Z	1	Hey guys any chance you know the address for nz kiwi pies.	Hey guys any chance you know the address for nz kiwi pies.
1487	21.0	iAmMe1490	2022-08-01T10:49:59Z	2022-08-01T10:49:59Z	1	Next NZ visit try out Sweet Chilli Pie &amp; Luau Pies lol	Next NZ visit try out Sweet Chilli Pie &amp; Luau Pies lol
1488	22.0	iAmMe1490	2022-08-01T10:47:25Z	2022-08-01T10:47:25Z	0	Need to have a side of hot chips with it and even dip	Need to have a side of hot chips with it and even dip
1489	23.0	queen_sini2922	2022-07-05T14:59:58Z	2022-07-05T14:59:58Z	1	Just came across your channel &amp; subscribed. You&#39;s are an awesome	Just came across your channel &amp; subscribed. You&#39;s are an awesome
1490	24.0	stupss	2022-06-29T08:02:42Z	2022-06-29T08:02:42Z	0	Finna miss these pies when I move to aussy	Fixing To miss these pies when I move to aussy
1491	25.0	herbalsamosa2714	2022-06-28T06:25:32Z	2022-06-28T06:25:32Z	0	Hello!!!Greeting! Attentive Aware that Human are Living Existences as well as Animals &amp; Plants! Meats	Hello!!!Greeting! Attentive Aware that Human are Living Existences as well as Animals &amp; Plants! Meats
1492	26.0	kianaroi5493	2022-06-01T03:40:24Z	2022-06-01T03:40:24Z	0	My mum &amp; dad enjoy watching yous	My mum &amp; dad enjoy watching yous
1493	27.0	RareGem369	2022-05-26T01:07:50Z	2022-05-26T01:07:50Z	1	Of course most ppl from nz are gunna be biased and say nz pies are better lol 	Of course most people from nz are gunna be biased and say nz pies are better lol
1494	28.0	percival1789	2022-05-22T09:28:29Z	2022-05-22T09:28:29Z	1	 you look a bit indian   that cracked me up..	you look a bit indian that cracked me up..
1495	29.0	percival1789	2022-05-22T09:25:40Z	2022-05-22T09:25:40Z	1	Man you guys made me miss home aye hahaha Loved your guys reaction	Man you guys made me miss home aye hahaha Loved your guys reaction
1496	30.0	faamoamalieleuluai-mose1582	2022-05-19T20:56:13Z	2022-05-19T20:56:13Z	0	Omg its $4 its here lmao	Omg its $4 its here lmao
1497	31.0	meaningful2894	2022-05-17T16:29:20Z	2022-05-17T16:29:20Z	0	Bro how can i get nz pies shipped to me in aus	Bro how can i get nz pies shipped to me in aus
1498	32.0	andrepau4685	2022-05-09T08:49:45Z	2022-05-09T08:49:45Z	0	jimi jackson should taste this amazing pie	jimi jackson should taste this amazing pie
1499	33.0	user-jc6pq7pv3c	2022-05-04T21:19:00Z	2022-05-04T21:19:00Z	1	Glad you guys enjoyed NZ Pies 	Glad you guys enjoyed NZ Pies
1500	34.0	mad_gaming_2754	2022-05-01T17:37:29Z	2022-05-01T17:37:29Z	0	hhhh fk imma go heat me up a pie now	hhhh fk i am going to go heat me up a pie now
1501	35.0	davidjerometaufoou3233	2022-04-26T17:41:59Z	2022-04-26T17:41:59Z	0	&quot;we look like 21 pies&quot;	&quot;we look like 21 pies&quot;
1502	36.0	sioneteumisinale1299	2022-04-06T16:21:10Z	2022-04-06T16:21:10Z	1	Watching from Las Vegas Nevada!Man I need some pies out here in the States. Awesome video.	Watching from Las Vegas Nevada!Man I need some pies out here in the States. Awesome video.
1503	37.0	tiarakiriana4399	2022-03-19T09:00:12Z	2022-03-19T09:00:12Z	3	Yes New Zealand pies are always the best°	Yes New Zealand pies are always the best°
1504	38.0	reumahawthorne1224	2022-03-17T22:51:37Z	2022-03-17T22:51:37Z	0	Omg seriously guys go to 158 Tay street	Omg seriously guys go to 158 Tay street
1505	39.0	chevydoitzKiwiVerrer	2022-03-11T12:30:27Z	2022-03-11T12:30:27Z	0	I had a lil giggle when he said	I had a lil giggle when he said
1506	40.0	vanillaice8503	2022-03-10T01:15:09Z	2022-03-10T01:15:09Z	0	June are u from Otara?	June are you from Otara?
1507	41.0	D0NTREPLY	2022-03-09T21:27:59Z	2022-03-09T21:27:59Z	0	aussies have good pies	aussies have good pies
1508	42.0	ft4k60	2022-03-03T10:33:38Z	2022-03-03T10:33:38Z	0	Lol found the g-spot.. then straight to the prayer lol great stuff	Lol found the g-spot.. then straight to the prayer lol great stuff
1509	43.0	irena-talita	2022-03-02T20:01:21Z	2022-03-02T20:01:21Z	1	I love a good meat pie these looked yummy ..my favourite is the mince and cheese Great video Dan and Junz .x°	I love a good meat pie these looked yummy ..my favourite is the mince and cheese Great video Dan and Junz .x°
1510	44.0	Kisa11	2022-03-02T13:00:28Z	2022-03-02T13:00:28Z	3	Watched this 2 weeks ago and STALKED their page to see when their next drop is	Watched this 2 weeks ago and STALKED their page to see when their next drop is
1511	45.0	fkel	2022-02-28T07:48:57Z	2022-02-28T07:48:57Z	1	Nice one guys! I couldnt help but notice Juniors last name is Masaga. Is he from Fasitootai in samoa? Sorry for asking 	Nice one guys! I could not help but notice Juniors last name is Masaga. Is he from Fasitootai in samoa? Sorry for asking
1512	46.0	rochieskachill1529	2022-02-27T10:26:21Z	2022-02-27T10:26:21Z	2	Wow I have been here in oz for over 20 years nz born and haven&#39;t yet had kiwi pies &quot;my Bad&quot; sorry kiwipies I am so very happy to come across your guys channel it&#39;s been very comfy as im in brizzy with these floods happening I live in a place where we are flooded in no way out been binge watching all your vids thank you guys for brighting my days	Wow I have been here in oz for over 20 years nz born and haven&#39;t yet had kiwi pies &quot;my Bad&quot; sorry kiwipies I am so very happy to come across your guys channel it&#39;s been very comfy as i am in brizzy with these floods happening I live in a place where we are flooded in no way out been binge watching all your vids thank you guys for brighting my days
1513	47.0	dorothymuna7495	2022-02-27T09:17:12Z	2022-02-27T09:17:12Z	1	Yuuuummmm! Where is this shop please	Yuuuummmm! Where is this shop please
1514	48.0	ConcreteRiver	2022-02-27T08:22:30Z	2022-02-27T08:22:30Z	0	Yall are warm when its cold.	You All are warm when its cold.
1515	49.0	mariaantonio8838	2022-02-26T23:40:56Z	2022-02-26T23:40:56Z	0	Potato top pie with tomato sauce on top	Potato top pie with tomato sauce on top
1516	50.0	ramsauceramsey8154	2022-02-26T16:44:31Z	2022-02-26T16:46:30Z	2	I wish Australia had Pork pastries	I wish Australia had Pork pastries
1517	51.0	ramsauceramsey8154	2022-02-26T16:16:55Z	2022-02-26T16:16:55Z	0	oh mate mean vid guys  this vid gave me some bainful memories man lol I ain&#39;t had a creamy mushroom chicken pie since I&#39;ve moved to Sydney I&#39;m craving it big time damn use lol steak n mushroom is my all time favorite pie from Manuroa bakery in Takanini South Auckland 	oh mate mean vid guys this vid gave me some bainful memories man lol I ain&#39;t had a creamy mushroom chicken pie since I&#39;ve moved to Sydney I&#39;m craving it big time damn use lol steak n mushroom is my all time favorite pie from Manuroa bakery in Takanini South Auckland 
1518	52.0	S3verusMyG	2022-02-25T11:37:13Z	2022-02-25T11:37:13Z	0	Pro tip if your getting a pie in Nz:Never go to a bakery	Pro tip if your getting a pie in Nz:Never go to a bakery
1519	53.0	SydneyFoodBoy	2022-02-24T11:49:37Z	2022-02-24T11:49:37Z	1	YOU GUYS MAKE ME HUNGRY AND IT LOOKS YUM!	YOU GUYS MAKE ME HUNGRY AND IT LOOKS YUM!
1520	54.0	jannettechristopher6080	2022-02-24T11:35:35Z	2022-02-24T11:35:35Z	1	Oml my love for Nz pies is sometimes else and watching yall make me wanna pack my bags and fly to Nz already «««	Oml my love for Nz pies is sometimes else and watching you all make me want to pack my bags and fly to Nz already «««
1521	55.0	sueeyrangi379	2022-02-23T05:53:23Z	2022-02-23T05:53:23Z	0	You need to come to NZ to try the real deal  You won&#39;t regret it°	You need to come to NZ to try the real deal You won&#39;t regret it°
1522	56.0	munchwithbee2299	2022-02-23T00:36:29Z	2022-02-23T00:36:29Z	0	Food looks ova le seki guysMaking me hungry	Food looks ova le seki guysMaking me hungry
1523	57.0	TeineSamoaTamaPalagi	2022-02-21T21:28:01Z	2022-02-21T21:28:01Z	4	Oh my gosh!  THANK YOU SO MUCH FOR SUBSCRIBING to our Channel.   When I saw your names	Oh my gosh! THANK YOU SO MUCH FOR SUBSCRIBING to our Channel. When I saw your names
1524	58.0	tilijonahshow6695	2022-02-21T11:30:54Z	2022-02-21T11:30:54Z	0	Lmaooo We love you guys	Lmaooo We love you guys
1525	59.0	alexwaata371	2022-02-21T06:25:10Z	2022-02-21T06:25:10Z	0	This old man is taking a life timeemmmmmmmmmmmm love you	This old man is taking a life timeemmmmmmmmmmmm love you
1526	60.0	Oc3027	2022-02-20T13:29:11Z	2022-02-20T13:29:11Z	0	Where frm	Where frm
1527	61.0	276nutty	2022-02-20T13:25:55Z	2022-02-20T13:25:55Z	1	I&#39;m supposed to be on a fitness challenge for the next 6 weeks- wui tell me why I&#39;m watching all your videos	I&#39;m supposed to be on a fitness challenge for the next 6 weeks- wui tell me why I&#39;m watching all your videos
1528	62.0	EazyEatzwithElnez	2022-02-20T10:19:35Z	2022-02-20T10:19:35Z	0	Wanted to jump in the screen and help you&#39;s with that tray of pies!!!Awesome vid guys you&#39;s are crack up- mean az channel!!	Wanted to jump in the screen and help you&#39;s with that tray of pies!!!Awesome vid guys you&#39;s are crack up- mean az channel!!
1529	63.0	luginamichel414	2022-02-20T08:21:47Z	2022-02-20T08:21:47Z	2	Heyyyy Dan &amp;Junz love watching you guys got good vibes..keep them videos coming..you guys are my favorite couple on Ploytubes..yous always make me laugh hve a bless day and be safe..°	Heyyyy Dan &amp;Junz love watching you guys got good vibes..keep them videos coming..you guys are my favorite couple on Ploytubes..yous always make me laugh hve a bless day and be safe..°
1530	64.0	sammyzx7102	2022-02-20T05:22:06Z	2022-02-20T05:22:06Z	2	Was wondering whats &quot;potato pie to realize its potato top pie yous were talking about 	Was wondering what is &quot;potato pie to realize its potato top pie yous were talking about
1531	65.0	katrinaaesha9628	2022-02-20T04:26:50Z	2022-02-20T04:27:17Z	0	Will stick to Australian pies sorry but it&#39;s our favourite! Other&#39;s will say otherwise lol! Always a pleasure to watch	Will stick to Australian pies sorry but it&#39;s our favourite! Other&#39;s will say otherwise lol! Always a pleasure to watch
1532	66.0	jaimetaukilo5241	2022-02-19T21:03:23Z	2022-02-19T21:03:23Z	3	Love your jokes Dan&#39;s and Junz omg Melbourne prices for pies $5.50 each lol I don&#39;t mind paying $4.00 for pies lol... Yous are da best couple on YouTube°	Love your jokes Dan&#39;s and Junz omg Melbourne prices for pies $5.50 each lol I don&#39;t mind paying $4.00 for pies lol... Yous are da best couple on YouTube°
1533	67.0	dwnoname1751	2022-02-19T08:35:14Z	2022-02-19T08:35:14Z	0	Im gonna buy some STEAK! Hahaha so cute	I Am going to buy some STEAK! Hahaha so cute
1534	68.0	dwnoname1751	2022-02-19T07:47:05Z	2022-02-19T07:47:05Z	0	STEAK &amp; CHEESE	STEAK &amp; CHEESE
1535	69.0	dwnoname1751	2022-02-19T07:37:22Z	2022-02-19T07:37:22Z	0	Yes NZ pies and sausage rolls pastry and fillings are second to none ­­ sorry but the pies in Australia look like dog fooood lmaooo sorry.	Yes NZ pies and sausage rolls pastry and fillings are second to none ­­ sorry but the pies in Australia look like dog fooood lmaooo sorry.
1536	70.0	dwnoname1751	2022-02-19T07:32:33Z	2022-02-19T07:32:33Z	0	Im so hungover got so much food and Im ready	I Am so hungover got so much food and I Am ready
1537	71.0	Rima19790	2022-02-19T04:42:39Z	2022-02-19T04:42:39Z	0	Yummm such a good watch guys! Love pies too definitely a place to try. Whats the link to the water cooler place? Pls share	Yummm such a good watch guys! Love pies too definitely a place to try. What Is the link to the water cooler place? Pls share
1538	72.0	zealantis	2022-02-18T22:25:10Z	2022-02-18T22:25:10Z	0	I like the bacon and egg better than mince and cheese	I like the bacon and egg better than mince and cheese
1539	73.0	tinavlogs37	2022-02-18T21:53:57Z	2022-02-18T21:53:57Z	0	Omggggg!!!	Omggggg!!!
1540	74.0	wittymage1	2022-02-18T14:54:20Z	2022-02-18T14:54:20Z	0	Omg those pies look so good 	Omg those pies look so good
1541	75.0	tutifrutz	2022-02-18T04:36:27Z	2022-02-18T04:36:27Z	1	Omg looks soo good	Omg looks soo good
1542	76.0	bernardgeorge2098	2022-02-18T04:02:24Z	2022-02-18T04:02:24Z	0	There not kiwi pies if thy not made in new Zealand sorry ahahah	There not kiwi pies if thy not made in new Zealand sorry ahahah
1543	77.0	leahpone	2022-02-18T02:02:07Z	2022-02-18T02:02:07Z	0	 ass lmao....hella funny watchin yall  Wish Cali had those	ass lmao....hella funny watchin you all Wish Cali had those
1544	78.0	pratyushbaral2309	2022-02-18T01:27:01Z	2022-02-18T01:27:01Z	0	How can you live with that women ... Shes irritating af	How can you live with that women ... She Is irritating af
1545	79.0	richie9508	2022-02-17T20:33:36Z	2022-02-17T20:33:36Z	0	Fk yous made me go to the bakery lucky i live in nz only down the road	Fk yous made me go to the bakery lucky i live in nz only down the road
1546	80.0	karewaingatai-young5847	2022-02-17T12:53:53Z	2022-02-17T12:53:53Z	0	Definitely try Anderson pies from Taranaki!!! Bloody amazing	Definitely try Anderson pies from Taranaki!!! Bloody amazing
1547	81.0	ags_leulanz2778	2022-02-17T10:56:54Z	2022-02-17T10:56:54Z	1	 I&#39;m always too slow with ordering	I&#39;m always too slow with ordering
1548	82.0	Modern-Gladiator	2022-02-17T10:11:19Z	2022-02-17T10:11:19Z	0	My bro looking fresh as with that beard sahten( good feed) much love fam	My bro looking fresh as with that beard sahten( good feed) much love fam
1549	83.0	chloedoolan1705	2022-02-17T06:09:47Z	2022-02-17T06:09:47Z	1	Haha funny video.  So surprised you guys dont have sauce with pies haha	Haha funny video. So surprised you guys do not have sauce with pies haha
1550	84.0	Otarahard1	2022-02-17T04:32:41Z	2022-02-17T04:32:41Z	3	 &quot;stupid Marcus took them I&#39;m pretty dirty right now&quot; woah relaaaaax it&#39;s just a pie hahah still the best on YouTube¼	&quot;stupid Marcus took them I&#39;m pretty dirty right now&quot; woah relaaaaax it&#39;s just a pie hahah still the best on YouTube¼
1551	85.0	pualavaka4392	2022-02-17T02:52:57Z	2022-02-17T02:52:57Z	3	This was so fun to watchYous are honestly the most crack up muckbangers I&#39;ve ever watch. Cant stop watching your videos heehehefood looked amazing too	This was so fun to watchYous are honestly the most crack up muckbangers I&#39;ve ever watch. Cannot stop watching your videos heehehefood looked amazing too
